date,product,category,region,quantity,price,revenue
2022-01-12,Mechanical Keyboard,Accessories,Makassar,2,1297291,2594582
2022-01-12,Laptop Gaming,Electronics,Medan,1,13773860,13773860
2022-01-12,Mechanical Keyboard,Accessories,Bandung,1,1156635,1156635
2022-01-12,Laptop Office,Electronics,Jakarta,2,8720099,17440198
2022-01-12,Webcam HD,Accessories,Makassar,2,872097,1744194
2022-01-12,"Monitor 27""",Electronics,Jakarta,4,3551406,14205624
2022-01-12,Mechanical Keyboard,Accessories,Surabaya,4,1231640,4926560
2022-01-12,Wireless Headphones,Accessories,Jakarta,2,1484533,2969066
2022-01-12,Mechanical Keyboard,Accessories,Bandung,1,1150370,1150370
2022-01-12,External SSD 1TB,Storage,Jakarta,1,1738319,1738319
2022-01-12,Smartphone Lite,Electronics,Makassar,2,4138014,8276028
2022-01-12,"Monitor 27""",Electronics,Bandung,2,3676662,7353324
2022-01-12,Gaming Mouse,Accessories,Makassar,1,529157,529157
2022-01-12,Laptop Gaming,Electronics,Jakarta,3,15868854,47606562
2022-01-12,Wireless Headphones,Accessories,Bandung,1,1377361,1377361
2022-01-13,"Tablet 10""",Electronics,Makassar,2,4557558,9115116
2022-01-13,Power Bank,Accessories,Semarang,1,403962,403962
2022-01-13,Smartphone Pro,Electronics,Semarang,4,11859673,47438692
2022-01-13,External SSD 1TB,Storage,Semarang,2,1939573,3879146
2022-01-13,Laptop Office,Electronics,Yogyakarta,1,7761464,7761464
2022-01-13,Wireless Headphones,Accessories,Yogyakarta,3,1385120,4155360
2022-01-13,External SSD 1TB,Storage,Jakarta,5,1671477,8357385
2022-01-13,USB Hub,Accessories,Jakarta,2,315690,631380
2022-01-13,Wireless Headphones,Accessories,Bandung,1,1535465,1535465
2022-01-13,RAM 16GB,Components,Surabaya,1,1104269,1104269
2022-01-13,Smartphone Pro,Electronics,Jakarta,1,11001856,11001856
2022-01-13,"Monitor 27""",Electronics,Makassar,3,3640678,10922034
2022-01-13,Laptop Gaming,Electronics,Makassar,2,13718289,27436578
2022-01-13,Smartphone Pro,Electronics,Surabaya,2,12772464,25544928
2022-01-13,Power Bank,Accessories,Surabaya,2,416499,832998
2022-01-13,External SSD 1TB,Storage,Semarang,1,1649285,1649285
2022-01-13,External SSD 1TB,Storage,Bandung,1,1650541,1650541
2022-01-13,RAM 16GB,Components,Makassar,2,1316793,2633586
2022-01-13,Smartphone Lite,Electronics,Medan,1,3899416,3899416
2022-01-13,Smart Watch,Electronics,Makassar,3,2435321,7305963
2022-01-13,Mechanical Keyboard,Accessories,Medan,1,1275071,1275071
2022-01-13,"Monitor 27""",Electronics,Yogyakarta,2,3813074,7626148
2022-01-13,Smartphone Lite,Electronics,Bandung,3,4388800,13166400
2022-01-13,Laptop Gaming,Electronics,Makassar,2,15760134,31520268
2022-01-13,Smart Watch,Electronics,Yogyakarta,1,2438129,2438129
2022-01-13,Laptop Office,Electronics,Bandung,1,7333601,7333601
2022-01-13,Mechanical Keyboard,Accessories,Medan,4,1266515,5066060
2022-01-13,Laptop Office,Electronics,Medan,4,8093446,32373784
2022-01-13,Smart Watch,Electronics,Jakarta,1,2462111,2462111
2022-01-13,Gaming Mouse,Accessories,Jakarta,2,540635,1081270
2022-01-14,Wireless Headphones,Accessories,Jakarta,1,1497787,1497787
2022-01-14,Power Bank,Accessories,Surabaya,2,360908,721816
2022-01-14,Smartphone Pro,Electronics,Medan,1,11924785,11924785
2022-01-14,External SSD 1TB,Storage,Medan,3,1640269,4920807
2022-01-14,Mechanical Keyboard,Accessories,Jakarta,2,1108516,2217032
2022-01-14,"Tablet 10""",Electronics,Semarang,1,4617526,4617526
2022-01-14,Webcam HD,Accessories,Bandung,2,823873,1647746
2022-01-14,Smartphone Lite,Electronics,Medan,1,4196835,4196835
2022-01-14,USB Hub,Accessories,Jakarta,3,305002,915006
2022-01-14,Power Bank,Accessories,Jakarta,4,436973,1747892
2022-01-14,USB Hub,Accessories,Surabaya,2,292492,584984
2022-01-14,"Tablet 10""",Electronics,Surabaya,1,4785712,4785712
2022-01-14,Webcam HD,Accessories,Jakarta,1,858975,858975
2022-01-14,"Monitor 27""",Electronics,Makassar,5,3306517,16532585
2022-01-14,"Monitor 27""",Electronics,Makassar,2,3824255,7648510
2022-01-14,Laptop Gaming,Electronics,Semarang,1,13536463,13536463
2022-01-14,Gaming Mouse,Accessories,Jakarta,5,546987,2734935
2022-01-14,Wireless Headphones,Accessories,Semarang,3,1362947,4088841
2022-01-14,USB Hub,Accessories,Semarang,2,323468,646936
2022-01-14,RAM 16GB,Components,Makassar,1,1206648,1206648
2022-01-14,Wireless Headphones,Accessories,Yogyakarta,3,1647889,4943667
2022-01-14,USB Hub,Accessories,Semarang,1,274427,274427
2022-01-14,Smartphone Pro,Electronics,Yogyakarta,3,12129250,36387750
2022-01-14,Mechanical Keyboard,Accessories,Yogyakarta,1,1312632,1312632
2022-01-14,Smartphone Lite,Electronics,Bandung,3,4018478,12055434
2022-01-15,"Monitor 27""",Electronics,Medan,1,3637024,3637024
2022-01-15,"Tablet 10""",Electronics,Bandung,1,4954541,4954541
2022-01-15,Wireless Headphones,Accessories,Semarang,3,1538267,4614801
2022-01-15,Wireless Headphones,Accessories,Medan,1,1525294,1525294
2022-01-15,Smart Watch,Electronics,Medan,1,2700579,2700579
2022-01-15,Wireless Headphones,Accessories,Medan,5,1363633,6818165
2022-01-15,Wireless Headphones,Accessories,Yogyakarta,4,1434288,5737152
2022-01-15,Laptop Office,Electronics,Makassar,2,8720658,17441316
2022-01-15,Power Bank,Accessories,Jakarta,1,431221,431221
2022-01-15,Laptop Office,Electronics,Medan,1,7929050,7929050
2022-01-15,Webcam HD,Accessories,Medan,2,819221,1638442
2022-01-15,Wireless Headphones,Accessories,Bandung,1,1433214,1433214
2022-01-15,Webcam HD,Accessories,Yogyakarta,5,750099,3750495
2022-01-15,Laptop Gaming,Electronics,Bandung,1,14891095,14891095
2022-01-15,"Monitor 27""",Electronics,Jakarta,3,3397346,10192038
2022-01-15,Smartphone Pro,Electronics,Medan,3,12200774,36602322
2022-01-15,Laptop Gaming,Electronics,Semarang,1,13733203,13733203
2022-01-15,Wireless Headphones,Accessories,Jakarta,1,1642318,1642318
2022-01-15,Webcam HD,Accessories,Bandung,1,877793,877793
2022-01-15,Wireless Headphones,Accessories,Surabaya,1,1559448,1559448
2022-01-15,"Monitor 27""",Electronics,Bandung,1,3525267,3525267
2022-01-15,Smartphone Lite,Electronics,Surabaya,4,3847622,15390488
2022-01-15,Mechanical Keyboard,Accessories,Jakarta,2,1275310,2550620
2022-01-15,"Tablet 10""",Electronics,Surabaya,3,5184731,15554193
2022-01-15,Webcam HD,Accessories,Medan,1,746018,746018
2022-01-15,Smartphone Lite,Electronics,Medan,1,4328741,4328741
2022-01-15,Smartphone Pro,Electronics,Jakarta,3,12774089,38322267
2022-01-15,RAM 16GB,Components,Bandung,2,1307951,2615902
2022-01-15,USB Hub,Accessories,Makassar,1,313543,313543
2022-01-15,"Tablet 10""",Electronics,Semarang,3,5113415,15340245
2022-01-15,External SSD 1TB,Storage,Yogyakarta,4,1770567,7082268
2022-01-15,Wireless Headphones,Accessories,Surabaya,2,1629818,3259636
2022-01-15,RAM 16GB,Components,Jakarta,1,1287855,1287855
2022-01-15,Wireless Headphones,Accessories,Yogyakarta,2,1363565,2727130
2022-01-15,"Monitor 27""",Electronics,Jakarta,1,3168456,3168456
2022-01-15,"Tablet 10""",Electronics,Medan,1,4876463,4876463
2022-01-15,"Monitor 27""",Electronics,Makassar,1,3717387,3717387
2022-01-15,Laptop Office,Electronics,Jakarta,1,8779641,8779641
2022-01-15,Mechanical Keyboard,Accessories,Surabaya,1,1116100,1116100
2022-01-15,Smart Watch,Electronics,Makassar,3,2547065,7641195
2022-01-15,Smartphone Pro,Electronics,Makassar,3,11714138,35142414
2022-01-15,Smart Watch,Electronics,Makassar,3,2734957,8204871
2022-01-15,Smartphone Pro,Electronics,Semarang,1,12821085,12821085
2022-01-15,Smartphone Lite,Electronics,Bandung,1,4270662,4270662
2022-01-15,Power Bank,Accessories,Makassar,1,397495,397495
2022-01-15,"Tablet 10""",Electronics,Makassar,1,4914819,4914819
2022-01-15,Laptop Office,Electronics,Makassar,2,7637451,15274902
2022-01-15,Smartphone Pro,Electronics,Makassar,1,10935301,10935301
2022-01-15,Wireless Headphones,Accessories,Yogyakarta,3,1609416,4828248
2022-01-15,Power Bank,Accessories,Semarang,1,425032,425032
2022-01-15,RAM 16GB,Components,Yogyakarta,2,1319932,2639864
2022-01-15,Webcam HD,Accessories,Medan,1,879461,879461
2022-01-16,Smart Watch,Electronics,Bandung,2,2634493,5268986
2022-01-16,Mechanical Keyboard,Accessories,Medan,1,1306743,1306743
2022-01-16,"Tablet 10""",Electronics,Surabaya,1,5349647,5349647
2022-01-16,Mechanical Keyboard,Accessories,Bandung,1,1139363,1139363
2022-01-16,Webcam HD,Accessories,Bandung,1,792087,792087
2022-01-16,External SSD 1TB,Storage,Medan,5,1666497,8332485
2022-01-16,Smartphone Pro,Electronics,Jakarta,3,13089722,39269166
2022-01-16,Wireless Headphones,Accessories,Medan,1,1531852,1531852
2022-01-16,Smartphone Lite,Electronics,Medan,1,3782914,3782914
2022-01-16,Power Bank,Accessories,Yogyakarta,2,413736,827472
2022-01-16,Smart Watch,Electronics,Makassar,1,2559064,2559064
2022-01-16,External SSD 1TB,Storage,Medan,1,1748938,1748938
2022-01-16,"Monitor 27""",Electronics,Medan,1,3229490,3229490
2022-01-16,Laptop Gaming,Electronics,Medan,1,15514719,15514719
2022-01-16,Smartphone Lite,Electronics,Jakarta,1,4016246,4016246
2022-01-16,"Tablet 10""",Electronics,Semarang,1,5272318,5272318
2022-01-16,USB Hub,Accessories,Yogyakarta,1,301209,301209
2022-01-16,Laptop Office,Electronics,Semarang,1,8563490,8563490
2022-01-16,Wireless Headphones,Accessories,Medan,3,1515572,4546716
2022-01-16,Laptop Gaming,Electronics,Makassar,2,15182813,30365626
2022-01-16,"Tablet 10""",Electronics,Yogyakarta,1,5376653,5376653
2022-01-16,"Monitor 27""",Electronics,Semarang,1,3432438,3432438
2022-01-16,Webcam HD,Accessories,Medan,1,741442,741442
2022-01-16,Wireless Headphones,Accessories,Bandung,3,1358634,4075902
2022-01-16,RAM 16GB,Components,Medan,1,1261232,1261232
2022-01-16,"Monitor 27""",Electronics,Semarang,1,3584216,3584216
2022-01-16,Wireless Headphones,Accessories,Surabaya,3,1561223,4683669
2022-01-16,Webcam HD,Accessories,Makassar,3,754074,2262222
2022-01-16,Wireless Headphones,Accessories,Semarang,1,1390911,1390911
2022-01-16,Power Bank,Accessories,Yogyakarta,1,361163,361163
2022-01-16,"Monitor 27""",Electronics,Bandung,2,3395411,6790822
2022-01-16,Mechanical Keyboard,Accessories,Semarang,3,1221580,3664740
2022-01-16,Laptop Office,Electronics,Yogyakarta,5,7827590,39137950
2022-01-16,Smart Watch,Electronics,Jakarta,2,2468737,4937474
2022-01-16,Webcam HD,Accessories,Yogyakarta,1,864665,864665
2022-01-16,RAM 16GB,Components,Jakarta,2,1163581,2327162
2022-01-16,Webcam HD,Accessories,Semarang,1,802238,802238
2022-01-16,Webcam HD,Accessories,Yogyakarta,3,845384,2536152
2022-01-16,USB Hub,Accessories,Semarang,1,293792,293792
2022-01-16,Laptop Office,Electronics,Medan,1,8195338,8195338
2022-01-16,Smartphone Pro,Electronics,Makassar,1,12869672,12869672
2022-01-16,RAM 16GB,Components,Yogyakarta,2,1307884,2615768
2022-01-16,External SSD 1TB,Storage,Makassar,2,1672946,3345892
2022-01-16,Smartphone Lite,Electronics,Medan,2,4341270,8682540
2022-01-16,"Monitor 27""",Electronics,Medan,1,3494481,3494481
2022-01-16,Smart Watch,Electronics,Semarang,2,2379122,4758244
2022-01-16,RAM 16GB,Components,Yogyakarta,3,1190192,3570576
2022-01-16,External SSD 1TB,Storage,Surabaya,1,1972811,1972811
2022-01-16,"Tablet 10""",Electronics,Bandung,2,4992618,9985236
2022-01-16,RAM 16GB,Components,Semarang,1,1158900,1158900
2022-01-16,Mechanical Keyboard,Accessories,Yogyakarta,1,1232016,1232016
2022-01-17,External SSD 1TB,Storage,Semarang,1,1647310,1647310
2022-01-17,"Monitor 27""",Electronics,Yogyakarta,1,3240215,3240215
2022-01-17,Wireless Headphones,Accessories,Bandung,4,1388413,5553652
2022-01-17,Laptop Gaming,Electronics,Bandung,1,13955708,13955708
2022-01-17,Smart Watch,Electronics,Medan,1,2319413,2319413
2022-01-17,Smartphone Lite,Electronics,Makassar,1,4112699,4112699
2022-01-17,External SSD 1TB,Storage,Semarang,1,1685476,1685476
2022-01-17,Webcam HD,Accessories,Makassar,1,775306,775306
2022-01-17,Smartphone Lite,Electronics,Medan,2,4317430,8634860
2022-01-17,Wireless Headphones,Accessories,Yogyakarta,2,1492188,2984376
2022-01-17,Smartphone Pro,Electronics,Surabaya,1,12402138,12402138
2022-01-17,Gaming Mouse,Accessories,Medan,2,467231,934462
2022-01-17,Mechanical Keyboard,Accessories,Bandung,2,1126149,2252298
2022-01-17,Wireless Headphones,Accessories,Yogyakarta,1,1362260,1362260
2022-01-17,Laptop Office,Electronics,Semarang,2,7470296,14940592
2022-01-17,External SSD 1TB,Storage,Surabaya,3,1720292,5160876
2022-01-17,Gaming Mouse,Accessories,Jakarta,3,467701,1403103
2022-01-17,Power Bank,Accessories,Semarang,1,367096,367096
2022-01-17,Power Bank,Accessories,Jakarta,4,369650,1478600
2022-01-17,"Tablet 10""",Electronics,Bandung,2,4960778,9921556
2022-01-17,"Tablet 10""",Electronics,Makassar,1,4706333,4706333
2022-01-17,Mechanical Keyboard,Accessories,Makassar,3,1167424,3502272
2022-01-17,Mechanical Keyboard,Accessories,Bandung,1,1200820,1200820
2022-01-17,Smartphone Pro,Electronics,Semarang,2,12456947,24913894
2022-01-17,Smartphone Pro,Electronics,Bandung,1,10894349,10894349
2022-01-17,Webcam HD,Accessories,Makassar,2,847905,1695810
2022-01-17,Power Bank,Accessories,Medan,2,410232,820464
2022-01-18,"Monitor 27""",Electronics,Jakarta,1,3761505,3761505
2022-01-18,Smartphone Pro,Electronics,Surabaya,5,13010093,65050465
2022-01-18,Laptop Gaming,Electronics,Yogyakarta,1,13683233,13683233
2022-01-18,"Tablet 10""",Electronics,Semarang,4,4776877,19107508
2022-01-18,Webcam HD,Accessories,Semarang,1,848992,848992
2022-01-18,Smartphone Lite,Electronics,Bandung,1,4198607,4198607
2022-01-18,Smartphone Pro,Electronics,Semarang,1,11242850,11242850
2022-01-18,RAM 16GB,Components,Bandung,1,1130243,1130243
2022-01-18,Wireless Headphones,Accessories,Surabaya,2,1461141,2922282
2022-01-18,Mechanical Keyboard,Accessories,Makassar,1,1196285,1196285
2022-01-18,Wireless Headphones,Accessories,Medan,1,1535476,1535476
2022-01-18,RAM 16GB,Components,Surabaya,2,1168539,2337078
2022-01-18,RAM 16GB,Components,Yogyakarta,1,1191008,1191008
2022-01-18,RAM 16GB,Components,Semarang,1,1259393,1259393
2022-01-18,Wireless Headphones,Accessories,Jakarta,1,1361004,1361004
2022-01-18,Power Bank,Accessories,Makassar,2,380194,760388
2022-01-18,"Monitor 27""",Electronics,Makassar,1,3649344,3649344
2022-01-18,Mechanical Keyboard,Accessories,Makassar,1,1294849,1294849
2022-01-18,Mechanical Keyboard,Accessories,Yogyakarta,1,1202802,1202802
2022-01-18,Laptop Gaming,Electronics,Medan,1,15096340,15096340
2022-01-18,Webcam HD,Accessories,Yogyakarta,1,737147,737147
2022-01-18,"Tablet 10""",Electronics,Yogyakarta,2,4947412,9894824
2022-01-18,Laptop Gaming,Electronics,Jakarta,2,15097851,30195702
2022-01-18,Gaming Mouse,Accessories,Jakarta,1,474247,474247
2022-01-18,Smart Watch,Electronics,Medan,3,2384621,7153863
2022-01-19,Laptop Gaming,Electronics,Surabaya,1,13560213,13560213
2022-01-19,RAM 16GB,Components,Medan,2,1157298,2314596
2022-01-19,Wireless Headphones,Accessories,Yogyakarta,5,1413434,7067170
2022-01-19,Smart Watch,Electronics,Semarang,4,2413748,9654992
2022-01-19,USB Hub,Accessories,Yogyakarta,3,277185,831555
2022-01-19,Wireless Headphones,Accessories,Medan,1,1617158,1617158
2022-01-19,"Monitor 27""",Electronics,Yogyakarta,1,3565514,3565514
2022-01-19,Laptop Gaming,Electronics,Medan,3,15537306,46611918
2022-01-19,USB Hub,Accessories,Medan,2,317350,634700
2022-01-19,Power Bank,Accessories,Surabaya,1,399875,399875
2022-01-19,"Tablet 10""",Electronics,Yogyakarta,1,4586920,4586920
2022-01-19,Laptop Office,Electronics,Makassar,1,8059370,8059370
2022-01-19,RAM 16GB,Components,Surabaya,4,1220841,4883364
2022-01-19,Smartphone Lite,Electronics,Medan,1,4196351,4196351
2022-01-19,Webcam HD,Accessories,Surabaya,2,789065,1578130
2022-01-19,External SSD 1TB,Storage,Makassar,1,1665928,1665928
2022-01-19,Smartphone Lite,Electronics,Surabaya,3,3827020,11481060
2022-01-19,"Monitor 27""",Electronics,Semarang,5,3404157,17020785
2022-01-19,Webcam HD,Accessories,Semarang,1,823346,823346
2022-01-19,Power Bank,Accessories,Surabaya,1,405662,405662
2022-01-19,USB Hub,Accessories,Bandung,2,291365,582730
2022-01-19,Laptop Gaming,Electronics,Semarang,2,16459545,32919090
2022-01-19,Smart Watch,Electronics,Makassar,1,2552887,2552887
2022-01-19,Mechanical Keyboard,Accessories,Semarang,1,1136934,1136934
2022-01-19,USB Hub,Accessories,Semarang,1,276106,276106
2022-01-19,Gaming Mouse,Accessories,Surabaya,1,465285,465285
2022-01-19,RAM 16GB,Components,Surabaya,2,1139029,2278058
2022-01-19,"Tablet 10""",Electronics,Medan,3,4660681,13982043
2022-01-20,Smart Watch,Electronics,Medan,1,2392547,2392547
2022-01-20,"Monitor 27""",Electronics,Bandung,2,3271361,6542722
2022-01-20,Smartphone Lite,Electronics,Medan,1,4317412,4317412
2022-01-20,Power Bank,Accessories,Yogyakarta,1,366418,366418
2022-01-20,Smartphone Lite,Electronics,Makassar,1,4019609,4019609
2022-01-20,Webcam HD,Accessories,Yogyakarta,1,785663,785663
2022-01-20,RAM 16GB,Components,Surabaya,2,1315770,2631540
2022-01-20,Mechanical Keyboard,Accessories,Bandung,1,1106889,1106889
2022-01-20,Smart Watch,Electronics,Semarang,1,2448927,2448927
2022-01-20,Laptop Office,Electronics,Surabaya,2,8751152,17502304
2022-01-20,External SSD 1TB,Storage,Surabaya,2,1931582,3863164
2022-01-20,"Monitor 27""",Electronics,Medan,1,3721950,3721950
2022-01-20,"Monitor 27""",Electronics,Bandung,2,3330531,6661062
2022-01-20,"Monitor 27""",Electronics,Yogyakarta,3,3269621,9808863
2022-01-20,External SSD 1TB,Storage,Surabaya,1,1860711,1860711
2022-01-20,Wireless Headphones,Accessories,Yogyakarta,1,1628812,1628812
2022-01-20,Smartphone Lite,Electronics,Semarang,2,4045410,3372305
2022-01-20,Gaming Mouse,Accessories,Surabaya,1,507161,507161
2022-01-20,Gaming Mouse,Accessories,Makassar,2,477997,955994
2022-01-20,USB Hub,Accessories,Yogyakarta,4,316169,1264676
2022-01-20,Power Bank,Accessories,Semarang,1,374963,374963
2022-01-20,Mechanical Keyboard,Accessories,Bandung,1,1157683,1157683
2022-01-20,Smartphone Pro,Electronics,Surabaya,1,11821047,11821047
2022-01-20,Smart Watch,Electronics,Jakarta,3,2503805,7511415
2022-01-20,"Monitor 27""",Electronics,Yogyakarta,1,3319686,3319686
2022-01-20,USB Hub,Accessories,Jakarta,1,276890,728414
2022-01-21,External SSD 1TB,Storage,Medan,1,1723906,1723906
2022-01-21,Wireless Headphones,Accessories,Makassar,1,1524371,1524371
2022-01-21,Smart Watch,Electronics,Jakarta,1,2327181,2327181
2022-01-21,"Monitor 27""",Electronics,Bandung,2,3486798,2475264
2022-01-21,Laptop Gaming,Electronics,Medan,2,15097768,30195536
2022-01-21,RAM 16GB,Components,Jakarta,4,1092437,4369748
2022-01-21,"Monitor 27""",Electronics,Makassar,1,3385622,3385622
2022-01-21,"Tablet 10""",Electronics,Medan,3,4634414,13903242
2022-01-21,Laptop Office,Electronics,Makassar,1,7301399,7301399
2022-01-21,Smartphone Lite,Electronics,Semarang,5,4391968,21959840
2022-01-21,Power Bank,Accessories,Yogyakarta,3,385788,1157364
2022-01-21,USB Hub,Accessories,Medan,3,318592,955776
2022-01-21,Gaming Mouse,Accessories,Jakarta,2,475464,950928
2022-01-21,External SSD 1TB,Storage,Medan,1,1865340,1865340
2022-01-21,USB Hub,Accessories,Yogyakarta,3,315613,946839
2022-01-21,Laptop Office,Electronics,Surabaya,3,8153021,24459063
2022-01-21,Smartphone Lite,Electronics,Makassar,4,3977260,15909040
2022-01-21,Mechanical Keyboard,Accessories,Semarang,1,1178841,1178841
2022-01-21,Smart Watch,Electronics,Semarang,1,2424434,2424434
2022-01-21,Laptop Gaming,Electronics,Jakarta,1,16288587,16288587
2022-01-21,Smartphone Lite,Electronics,Semarang,2,4264495,8528990
2022-01-21,Power Bank,Accessories,Surabaya,1,437202,437202
2022-01-21,Webcam HD,Accessories,Medan,1,739887,739887
2022-01-21,USB Hub,Accessories,Yogyakarta,3,313852,941556
2022-01-21,External SSD 1TB,Storage,Semarang,1,1957802,1957802
2022-01-21,Laptop Office,Electronics,Jakarta,2,7489972,14979944
2022-01-21,Laptop Office,Electronics,Bandung,1,7306394,7306394
2022-01-21,Webcam HD,Accessories,Medan,3,838579,2515737
2022-01-21,RAM 16GB,Components,Yogyakarta,1,1217873,1217873
2022-01-21,Mechanical Keyboard,Accessories,Medan,1,1282038,1282038
2022-01-21,Gaming Mouse,Accessories,Medan,1,463977,463977
2022-01-22,Laptop Office,Electronics,Surabaya,3,7522603,22567809
2022-01-22,External SSD 1TB,Storage,Medan,1,1678916,1678916
2022-01-22,External SSD 1TB,Storage,Medan,3,1679135,5037405
2022-01-22,Wireless Headphones,Accessories,Bandung,1,1594372,1594372
2022-01-22,Mechanical Keyboard,Accessories,Surabaya,1,1239647,1239647
2022-01-22,Laptop Office,Electronics,Makassar,1,8036904,8036904
